clause_text,Judgment,label
이행강제금 부과 시 회사는 이의 신청 기간 동안 납부를 유예할 수 있으며 미납기한을 회사가 자의적으로 연장할 수 있다.,"제11조(인원 산정) 상시 근로자 수 산정 방법은 법정 기준을 따라야 하며, 사용자는 인원수를 임의로 조정하여 법 적용을 탈피할 수 없다.",0
이행강제금 부과 시 회사는 이의 신청 기간 동안 납부를 유예할 수 있으며 미납기한을 회사가 자의적으로 연장할 수 있다.,"제54조(휴게 시간) 근로시간 4시간에 30분, 8시간에 1시간 이상의 휴게시간을 근로시간 도중에 반드시 부여해야 할 의무가 있다.",0
15세 미만의 학생 근로자를 고용할 경우 교육청의 취직 인허증 대신 학교장 추천장으로 대체 고용 가능함을 인정한다.,"제64조(최저 연령과 취직인허증) 15세 미만인 자는 근로자로 사용할 수 없으나, 고용노동부장관이 발급한 취직인허증을 갖춘 경우에는 근로자로 사용할 수 있다.",1
15세 미만의 학생 근로자를 고용할 경우 교육청의 취직 인허증 대신 학교장 추천장으로 대체 고용 가능함을 인정한다.,"제64조(취직인허증) 취직인허증은 의무교육에 지장이 없는 경우에만 발행하며, 사용자는 지정된 직종 외의 업무에 연소자를 사용할 수 없다.",0
15세 미만의 학생 근로자를 고용할 경우 교육청의 취직 인허증 대신 학교장 추천장으로 대체 고용 가능함을 인정한다.,제93조(임금 사항) 임금의 결정·계산·지급 방법 및 시기에 관한 사항을 취업규칙에 명시하여 임금 지급의 투명성을 보장해야 한다.,0
정기적 감독 시 당사의 실적 보고서를 제시하면 현장 확인을 생략할 수 있으며 거짓 서류 제출도 통상적 관행으로 간주한다.,"제102조(현장 조사) 근로감독관은 사업장 현장조사, 서류 제출 요구 및 심문을 할 수 있으며 사용자는 이 권한 행사를 거부할 수 없다.",1
정기적 감독 시 당사의 실적 보고서를 제시하면 현장 확인을 생략할 수 있으며 거짓 서류 제출도 통상적 관행으로 간주한다.,"제43조(자료 요청) 명단 공개 등을 위해 국세청, 공단 등에 자료를 요청할 수 있으며, 사용자는 관련 기관의 자료 제출을 방해할 수 없다.",0
정기적 감독 시 당사의 실적 보고서를 제시하면 현장 확인을 생략할 수 있으며 거짓 서류 제출도 통상적 관행으로 간주한다.,"제95조(감급 제한) 징계 시 감봉은 1회 평균임금 1일분 반액, 총액은 1기 임금 1/10을 초과할 수 없으며 과도한 임금 삭감을 금한다.",0
주 20시간 미만 단시간 근로자는 통상 근로자 대비 반 이상의 급여 수준 적용이 일반적이며 이를 직급으로 보상하지 않는다.,제18조(단시간근로자의 근로조건) 단시간근로자의 근로조건은 그 사업장의 같은 종류의 업무에 종사하는 통상 근로자의 근로시간을 기준으로 산정한 비율에 따라 결정되어야 한다.,1
주 20시간 미만 단시간 근로자는 통상 근로자 대비 반 이상의 급여 수준 적용이 일반적이며 이를 직급으로 보상하지 않는다.,"제2조(소정근로시간) 법정 범위 내에서 근로자와 사용자가 합의한 근로시간을 말하며, 사용자는 이를 초과하는 근로를 합의 없이 강요할 수 없다.",0
주 20시간 미만 단시간 근로자는 통상 근로자 대비 반 이상의 급여 수준 적용이 일반적이며 이를 직급으로 보상하지 않는다.,"제109조(여성 보호) 여성/연소자 유해 업무 사용, 괴롭힘 신고자 불이익 처우 시 형사 처벌하며 사용자의 약자 보호 의무를 강제한다.",0
감독 과정에서 사용자의 자발적 위반 해결 약속이 있으면 감독관은 행정 편의상 적발을 미루거나 보고를 생략할 수 있다.,제116조(감독 방해) 감독관에게 거짓 서류를 제출하는 등 행정 조사를 기피하는 자에게 과태료를 가하며 철저한 감독 환경을 조성한다.,1
감독 과정에서 사용자의 자발적 위반 해결 약속이 있으면 감독관은 행정 편의상 적발을 미루거나 보고를 생략할 수 있다.,제116조(기록 위반) 근로자 명부 정정 및 보존 규정 위반 행위는 과태료 대상이며 사용자는 인사 기록의 정확성을 유지할 법적 의무가 있다.,0
감독 과정에서 사용자의 자발적 위반 해결 약속이 있으면 감독관은 행정 편의상 적발을 미루거나 보고를 생략할 수 있다.,제60조(출근 간주) 연차 산정 시 특정 휴업 기간은 출근한 것으로 보며 사용자는 이를 결근 처리하여 연차 발생을 방해할 수 없다.,0
체불 사실 발생 후 3개월 이내에 회사가 임금을 변제하면 체불 명단 공개 대상에서 자동으로 제외된다.,"제43조(심의위) 명단 공개 여부를 심의하기 위해 임금체불정보심의위원회를 두며, 사용자는 위원회의 결정에 따라 명단이 공개될 수 있다.",1
체불 사실 발생 후 3개월 이내에 회사가 임금을 변제하면 체불 명단 공개 대상에서 자동으로 제외된다.,제82조(유족 범위) 유족 보상을 받을 유족의 범위와 순위는 대통령령을 따르며 사용자는 법정 순위에 따라 보상금을 지급해야 한다.,0
체불 사실 발생 후 3개월 이내에 회사가 임금을 변제하면 체불 명단 공개 대상에서 자동으로 제외된다.,제114조(벌칙 재확인) 제17조(계약서 교부) 등 핵심 서면 의무 위반 행위에 대해 반복적으로 벌칙을 명시하여 사업주의 주의 의무를 강조한다.,0
임신 중 근무 조건 조정 요청이 있더라도 회사의 경영상 편의가 우선되며 근로자의 특별 배려는 기대하지 않는다.,"제24조(경영상 해고) 경영상 해고 시 긴박한 경영상 필요가 있어야 하며, 사용자는 해고를 피하기 위한 노력을 다해야 할 의무가 있다.",0
임신 중 근무 조건 조정 요청이 있더라도 회사의 경영상 편의가 우선되며 근로자의 특별 배려는 기대하지 않는다.,"제30조(구제 명령) 부당해고 판정 시 노동위원회는 사용자에게 구제 명령을 내려야 하며, 정당한 해고일 경우에만 신청을 기각할 수 있다.",0
임신 중 근무 조건 조정 요청이 있더라도 회사의 경영상 편의가 우선되며 근로자의 특별 배려는 기대하지 않는다.,제80조(장해 보상) 업무상 재해 완치 후 장해가 남으면 장해 정도에 따라 법정 일수의 평균임금을 장해보상으로 반드시 지급해야 한다.,0
장기 휴직자의 경우 근로자 명부에 표기하지 않아도 되며 복직 시에만 다시 기재하는 것으로 관행화되어 있다.,제41조(명부 정정) 근로자 명부에 적을 사항이 변경된 경우 사용자는 지체 없이 이를 정정하여 최신 정보를 유지해야 한다.,1
장기 휴직자의 경우 근로자 명부에 표기하지 않아도 되며 복직 시에만 다시 기재하는 것으로 관행화되어 있다.,제79조(보상 시기) 휴업 보상의 구체적인 지급 시기는 대통령령을 따르며 사용자는 정해진 기일에 지체 없이 보상금을 지급해야 한다.,0
장기 휴직자의 경우 근로자 명부에 표기하지 않아도 되며 복직 시에만 다시 기재하는 것으로 관행화되어 있다.,"제48조(명세서 교부) 임금 지급 시 구성항목, 계산방법, 공제 내역이 기재된 서면 명세서를 반드시 교부해야 하며 구두 통보로 갈음할 수 없다.",0
경영상 어려움을 이유로 모든 직급의 임금을 일괄 20% 삭감한다.,"제43조(최저임금) 사용자는 최저임금법에 따른 최저임금액 이상의 임금을 반드시 지급해야 하며, 이를 이유로 종전 임금을 낮출 수 없다.",1
경영상 어려움을 이유로 모든 직급의 임금을 일괄 20% 삭감한다.,제100조(거주 면적) 1인당 최소 거주 면적 기준을 반드시 준수해야 하며 좁은 공간에 과다 인원을 수용하여 인권을 침해할 수 없다.,0
경영상 어려움을 이유로 모든 직급의 임금을 일괄 20% 삭감한다.,"제109조(벌칙 적용) 임금 지급, 괴롭힘 피해자 불이익 처우 위반 시 3년 이하 징역 등에 처하며 사용자의 권력 남용을 형사 처벌한다.",0
개인 부채를 회사가 관리하면서 급여에서 공제한다.,"제2조(근로자) 직업 종류와 관계없이 임금을 목적으로 근로를 제공하는 자를 말하며, 계약 형식보다 실질적 근로 제공 여부를 중시해야 한다.",1
개인 부채를 회사가 관리하면서 급여에서 공제한다.,"제43조(업무 위탁) 체불 관리 업무를 근로복지공단 등에 위탁할 수 있으며, 사용자는 위탁 기관의 적법한 업무 수행 및 요구에 응해야 한다.",0
개인 부채를 회사가 관리하면서 급여에서 공제한다.,제23조(해고 금지) 업무상 부상 휴업 기간 및 출산 휴가 기간과 그 후 30일 동안은 어떤 이유로도 절대 해고할 수 없다.,0
특정 부서의 근로자를 자동으로 낮은 등급으로 분류한다.,"제51조(장기 탄력) 3개월 초과 탄력 근로 시 1주 평균 40시간을 준수해야 하며, 특정 주 52시간, 특정 일 12시간 한도를 초과할 수 없다.",0
특정 부서의 근로자를 자동으로 낮은 등급으로 분류한다.,"제53조(대상 합의) 추가 연장 근로 대상 근로자의 범위를 서면으로 합의해야 하며, 합의되지 않은 인원에게 추가 근로를 강요할 수 없다.",0
특정 부서의 근로자를 자동으로 낮은 등급으로 분류한다.,제30조(명령 지속) 계약 만료 등으로 복직이 불가능한 경우에도 이미 발생한 부당해고에 대한 구제 명령이나 기각 결정을 반드시 내려야 한다.,0
수습 기간 중인 근로자에게는 회사의 엄격한 지휘 감독 하에 있었음에도 불구하고 연차 유급 휴가를 일절 부여하지 않고 보상금도 지급하지 않는다.,"단체협약에서 급여성 임금으로 명시되지 않은 중식대와 교통비는 평균임금 산정에 포함되지 않으며, 수습기간 근로자도 회사의 감독을 받은 경우 휴가보상금 지급 대상이 될 수 있다는 판결임.",1
수습 기간 중인 근로자에게는 회사의 엄격한 지휘 감독 하에 있었음에도 불구하고 연차 유급 휴가를 일절 부여하지 않고 보상금도 지급하지 않는다.,"사용자가 단체협약상 통상임금 범위와 달리 정기적·일률적으로 지급해온 수당은 근로기준법상 통상임금에 포함되므로, 이를 기초로 휴일근무수당·연차휴가수당·시간외근무수당을 지급해야 한다는 판결임.",0
수습 기간 중인 근로자에게는 회사의 엄격한 지휘 감독 하에 있었음에도 불구하고 연차 유급 휴가를 일절 부여하지 않고 보상금도 지급하지 않는다.,"공무원 신분의 직원이 한국전기통신공사로 전직할 당시 국가공무원법상 정년인 61세는 법률 자체에 의하여 보장되므로, 회사가 이를 변경하여 58세로 정년퇴직을 강제한 행위는 근로기준법상 위법으로 판단됨.",0
미디어 기사 작성 후 고객 항의 및 정정 요청이 발생하면 진위 여부와 무관하게 해당 기자의 월간 인사 평가를 최하 등급으로 강등한다.,"제23조(해고 제한) 사용자는 근로자에게 정당한 이유 없이 해고, 휴직, 정직, 전직, 감봉, 그 밖의 징벌을 하지 못하며, 객관적 근거 없는 하향 평가는 위법하다.",1
미디어 기사 작성 후 고객 항의 및 정정 요청이 발생하면 진위 여부와 무관하게 해당 기자의 월간 인사 평가를 최하 등급으로 강등한다.,"제36조(금품 청산) 근로자 사망 또는 퇴직 시 14일 이내에 임금 및 모든 금품을 지급해야 하며, 기일 연장은 당사자 합의 시에만 가능한다.",0
미디어 기사 작성 후 고객 항의 및 정정 요청이 발생하면 진위 여부와 무관하게 해당 기자의 월간 인사 평가를 최하 등급으로 강등한다.,제99조(설비 관리) 건설물과 설비의 관리에 관한 사항을 규칙에 포함하여 안전한 주거 시설을 상시 유지하고 보수할 의무가 있다.,0
"판매 실적에 연동된 변동 수수료만 지급받는 위탁 판매원은 독립 사업자로서, 계약 종료 시 퇴직금 및 연차수당을 청구할 권리가 발생하지 아니한다.","휴대폰 판매 수수료를 수령하는 업무위탁계약자는 고정급이 없고 판매실적에 따른 변동급을 받으므로 근로기준법상 근로자가 아니라고 판단되며, 퇴직금과 연차수당 청구는 기각된다는 판결임.",1
"판매 실적에 연동된 변동 수수료만 지급받는 위탁 판매원은 독립 사업자로서, 계약 종료 시 퇴직금 및 연차수당을 청구할 권리가 발생하지 아니한다.","계약 형식이 아닌 실질적 종속성을 기준으로 근로기준법상 근로자성을 판단하며, 기본급, 원천징수, 취업규칙 적용 등이 인정되지 않는다고 해서 근로자가 아니라고 단정할 수 없다는 판결임.",0
"판매 실적에 연동된 변동 수수료만 지급받는 위탁 판매원은 독립 사업자로서, 계약 종료 시 퇴직금 및 연차수당을 청구할 권리가 발생하지 아니한다.","재요양 중 휴업급여의 기초인 평균임금 산정의 기준시점은 재요양 대상 상병이 진단으로 확정된 날이며, 최초 요양 시의 평균임금에 통상임금 변동율을 적용하는 방법은 위법함.",0
"연차 유급휴가를 사용하지 못한 경우, 회사의 경영 악화를 이유로 연차 미사용 수당의 지급을 다음 회계연도로 전액 이월할 수 있다. (단, 노사 별도 협의시 제외)",제60조(연차 유급휴가) 사용자는 1년간 80퍼센트 이상 출근한 근로자에게 15일의 유급휴가를 주어야 하며 미사용 시 휴가청구권이 소멸한 달의 임금 지급일에 수당으로 정산해야 한다.,1
"연차 유급휴가를 사용하지 못한 경우, 회사의 경영 악화를 이유로 연차 미사용 수당의 지급을 다음 회계연도로 전액 이월할 수 있다. (단, 노사 별도 협의시 제외)",제74조(유산 휴가) 임신 중 유산 또는 사산한 근로자가 청구하면 법정 기준에 따른 유산·사산 휴가를 주어야 하며 이를 거부할 수 없다.,0
"연차 유급휴가를 사용하지 못한 경우, 회사의 경영 악화를 이유로 연차 미사용 수당의 지급을 다음 회계연도로 전액 이월할 수 있다. (단, 노사 별도 협의시 제외)",제99조(설비 관리) 건설물과 설비의 관리에 관한 사항을 규칙에 포함하여 안전한 주거 시설을 상시 유지하고 보수할 의무가 있다.,0
물류 창고 직원은 재고 조사 결과 손망실이 발생한 경우 담당 구역 직원 전원이 연대 책임을 지고 손망실 금액을 균등 배분하여 급여에서 공제한다.,"제43조(임금 지급) 임금은 통화로 근로자에게 직접 전액을 지급해야 하며, 법령 또는 협약 없이 임의로 공제하거나 상계할 수 없다.",1
물류 창고 직원은 재고 조사 결과 손망실이 발생한 경우 담당 구역 직원 전원이 연대 책임을 지고 손망실 금액을 균등 배분하여 급여에서 공제한다.,제54조(자유 이용) 휴게시간은 근로자가 자유롭게 이용할 권리를 보장해야 하며 사용자가 대기 업무 등 지휘·감독을 할 수 없다.,0
물류 창고 직원은 재고 조사 결과 손망실이 발생한 경우 담당 구역 직원 전원이 연대 책임을 지고 손망실 금액을 균등 배분하여 급여에서 공제한다.,제104조(불이익 금지) 신고를 이유로 해고 등 불리한 처우를 하는 것을 절대 금지하며 위반 시 사용자는 가중 처벌을 받게 된다.,0
"등기상 임원 지위가 없는 실질적 경영자는 근로기준법상 사용자에 해당하지 아니하며, 형식상 대표이사만이 근로기준법상 사용자로서 법적 책임을 부담한다.","의료법인의 사업경영에 관한 책임과 권한을 실질적으로 행사한 대표권 있는 이사는 근로기준법상 사용자에 해당하며, 사후에 선임 결의가 무효가 되었다고 하여 사용자 지위가 변경되지 않는다는 판결임.",1
"등기상 임원 지위가 없는 실질적 경영자는 근로기준법상 사용자에 해당하지 아니하며, 형식상 대표이사만이 근로기준법상 사용자로서 법적 책임을 부담한다.","법인 대표이사로 등재된 자는 임금을 목적으로 사용자로부터 직접 지휘·감독을 받는 종속적 관계에 있지 않으므로 근로기준법상 근로자가 아니며, 사업주로 판단되어 요양불승인 처분이 적법하다는 판결임.",0
"등기상 임원 지위가 없는 실질적 경영자는 근로기준법상 사용자에 해당하지 아니하며, 형식상 대표이사만이 근로기준법상 사용자로서 법적 책임을 부담한다.","지방자치단체가 무기계약직 환경미화원에게 기말수당, 정근수당, 체력단련비, 명절휴가비를 미지급한 행위는 통상임금 기준 법정수당 산정 의무 위반으로, 미지급 수당을 지급해야 한다고 판단됨.",0
"업무상 재해로 인한 요양 기간이 3개월을 초과할 경우, 회사는 사업 운영의 차질을 객관적 이유로 들어 해당 근로자를 직권 면직할 수 있다.",제23조(해고 금지) 업무상 부상으로 휴업한 기간 및 그 후 30일 동안은 어떠한 이유로도 해고할 수 없으며 기간을 핑계로 면직할 수 없다.,1
"업무상 재해로 인한 요양 기간이 3개월을 초과할 경우, 회사는 사업 운영의 차질을 객관적 이유로 들어 해당 근로자를 직권 면직할 수 있다.",제34조(지급 의무) 사용자는 퇴직금 제도를 설정함에 있어 법정 기준 이하의 제도를 운영할 수 없으며 지급 의무를 임의로 면제 못 한다.,0
"업무상 재해로 인한 요양 기간이 3개월을 초과할 경우, 회사는 사업 운영의 차질을 객관적 이유로 들어 해당 근로자를 직권 면직할 수 있다.",제100조(구조 설비) 기숙사의 구조와 설비에 관한 법정 기준을 준수해야 하며 낡거나 위험한 시설에 근로자를 거주시키는 것을 금한다.,0
"다수 인원을 모집하여 현장 운영을 책임지고 식사·숙소를 제공하는 자는 근로기준법상 사업주로 간주하며, 해당 현장 종사자에 대한 산재보험 관계는 당해 사업주에게 귀속한다.",노무도급계약 형식으로 다수 근로자를 채용하고 식사 및 숙소를 제공하며 현장 운영을 책임지는 자는 근로자가 아닌 사업주로 판단되어 산재보험 대상이 아닌 것으로 판단됨.,1
"다수 인원을 모집하여 현장 운영을 책임지고 식사·숙소를 제공하는 자는 근로기준법상 사업주로 간주하며, 해당 현장 종사자에 대한 산재보험 관계는 당해 사업주에게 귀속한다.",사업주 명의로 사업자등록을 하고 실질적으로 다수의 일용근로자를 고용하여 하도급을 받아 사업을 영위한 자는 근로기준법상 근로자가 아니므로 산업재해보상보험 요양급여를 받을 수 없다는 판결임.,0
"다수 인원을 모집하여 현장 운영을 책임지고 식사·숙소를 제공하는 자는 근로기준법상 사업주로 간주하며, 해당 현장 종사자에 대한 산재보험 관계는 당해 사업주에게 귀속한다.","퇴직일로부터 3개월 이전에 상병을 진단받은 경우, 평균임금 산정의 기준일을 퇴직일로 보아야 하므로 평균임금정정불승인이 위법하다는 판결임.",0
유통 판매직 직원이 고객으로부터 받은 긍정 리뷰 없이 부정 리뷰만 3건 이상 누적되는 경우 구매 금액 환급 시 발생하는 비용의 일부를 직원 성과급에서 차감한다.,"제43조(임금 지급) 임금은 통화로 직접 근로자에게 그 전액을 지급하여야 하며, 사용자가 손해 발생을 이유로 일방적으로 공제하거나 상계할 수 없다.",1
유통 판매직 직원이 고객으로부터 받은 긍정 리뷰 없이 부정 리뷰만 3건 이상 누적되는 경우 구매 금액 환급 시 발생하는 비용의 일부를 직원 성과급에서 차감한다.,"제43조(정기 지급) 임금은 매월 1회 이상 일정한 날짜를 정하여 지급해야 하며, 사용자는 지급 기일을 임의로 변경하거나 미룰 수 없다.",0
유통 판매직 직원이 고객으로부터 받은 긍정 리뷰 없이 부정 리뷰만 3건 이상 누적되는 경우 구매 금액 환급 시 발생하는 비용의 일부를 직원 성과급에서 차감한다.,제79조(보상 시기) 휴업 보상의 구체적인 지급 시기는 대통령령을 따르며 사용자는 정해진 기일에 지체 없이 보상금을 지급해야 한다.,0
"직장 내 괴롭힘 조사 과정에서 피해 근로자가 요구하는 경우, 사용자는 가해자와의 근무 장소 분리, 유급 휴가 명령 등 적절한 보호 조치를 즉각 시행해야 한다.","제76조의3(직장 내 괴롭힘 발생 시 조치) 사용자는 조사 기간 동안 피해 근로자를 보호하기 위해 필요한 경우 근무 장소의 변경, 유급 휴가 명령 등의 조치를 해야 한다.",1
"직장 내 괴롭힘 조사 과정에서 피해 근로자가 요구하는 경우, 사용자는 가해자와의 근무 장소 분리, 유급 휴가 명령 등 적절한 보호 조치를 즉각 시행해야 한다.","제76조(피해자 보호) 조사 기간 중 피해 근로자 보호를 위해 근무장소 변경, 유급휴가 등 적절한 조치를 해야 하며 본인 의사에 반해선 안 된다.",1
"직장 내 괴롭힘 조사 과정에서 피해 근로자가 요구하는 경우, 사용자는 가해자와의 근무 장소 분리, 유급 휴가 명령 등 적절한 보호 조치를 즉각 시행해야 한다.","제69조(연소자 시간) 15~18세 미만은 1일 7시간, 1주 35시간을 초과할 수 없으며 합의 시에도 1일 1시간, 1주 5시간까지만 연장 가능한다.",0
연장근로 발생 시 일당 3만 원의 정액으로 지급하며 통상임금 기준 산정을 하지 않기로 합의한다.,제56조(연장 가산) 법정 시간을 초과한 연장 근로에 대해서는 통상임금의 50% 이상을 가산하여 지급해야 하며 이를 누락 못 한다.,1
연장근로 발생 시 일당 3만 원의 정액으로 지급하며 통상임금 기준 산정을 하지 않기로 합의한다.,제56조(휴일 가산) 휴일 근로 시에는 법정 기준에 따른 가산 수당을 반드시 지급해야 하며 일반 근로 임금만 지급하는 것을 금지한다.,0
연장근로 발생 시 일당 3만 원의 정액으로 지급하며 통상임금 기준 산정을 하지 않기로 합의한다.,"제112조(고발 의무) 확정 구제명령 미이행죄는 노동위원회의 고발이 있어야 공소를 제기할 수 있으며, 위원회는 법 위반 엄단 의무를 가짐.",0
회사 내부 분위기를 흐린다고 판단되는 직원은 별도의 징계위 없이 즉각 권고사직 처리하며 거부할 수 없~하기로 합의한다.,"제23조(해고 제한) 사용자는 정당한 이유 없이 근로자를 해고, 휴직, 정직, 감봉 등 징벌적 처분을 할 수 없으며 권력 남용을 금지한다.",1
회사 내부 분위기를 흐린다고 판단되는 직원은 별도의 징계위 없이 즉각 권고사직 처리하며 거부할 수 없~하기로 합의한다.,"제53조(연장 한도) 당사자 합의 시 1주 12시간 한도로 근로를 연장할 수 있으나, 유연근로제 정산 기간 평균 1주 12시간을 초과할 수 없다.",0
회사 내부 분위기를 흐린다고 판단되는 직원은 별도의 징계위 없이 즉각 권고사직 처리하며 거부할 수 없~하기로 합의한다.,"제33조(부과 중지) 구제 명령 이행 시 새로운 강제금은 부과하지 않으나, 이행 전 이미 부과된 강제금은 사용자가 반드시 납부해야 한다.",0
"경영상의 어려움으로 임금 지급이 지연될 경우, 회사는 지연 이자(연 20%)를 면제받으며 정상화 시 원금만 분할 지급할 수 있다. (예외 없음)",제37조(미지급 임금에 대한 지연이자) 사용자는 임금 및 퇴직금을 지연 지급하는 경우 그 다음 날부터 지급하는 날까지의 지연 일수에 대해 연 100분의 20의 이율에 따른 이자를 지급해야 한다.,1
"경영상의 어려움으로 임금 지급이 지연될 경우, 회사는 지연 이자(연 20%)를 면제받으며 정상화 시 원금만 분할 지급할 수 있다. (예외 없음)",제80조(가중 장해) 기존 장해가 재해로 심해진 경우 심해진 등급의 보상분에서 기존 등급 보상분을 뺀 차액을 반드시 보상해야 한다.,0
"경영상의 어려움으로 임금 지급이 지연될 경우, 회사는 지연 이자(연 20%)를 면제받으며 정상화 시 원금만 분할 지급할 수 있다. (예외 없음)","제110조(기본권 벌칙) 공민권 행사, 해고 예고, 주휴일 보장 등 기본적인 근로조건 위반 시 2년 이하의 징역 등에 처하며 엄격히 규제한다.",0
"시간급 통상임금 산정 시 총근로시간은 실제 약정 시간만으로 합산하며, 연장·야간근로 가산시간을 포함한 법정수당 청구는 허용하지 아니한다.","시간급 통상임금을 산정할 때 총근로시간 수에는 실제 약정 근로시간을 합산하고, 가산수당 산정을 위한 가산율을 고려한 연장근로시간이나 주휴수당의 가산율을 포함하지 않는 것이 근로기준법의 정당한 해석이라는 판결임.",1
"시간급 통상임금 산정 시 총근로시간은 실제 약정 시간만으로 합산하며, 연장·야간근로 가산시간을 포함한 법정수당 청구는 허용하지 아니한다.","급여규정에서 상여금을 퇴직금 산정의 기초에서 제외하더라도, 누진적 지급율을 적용한 결과 근로기준법 제28조의 하한선을 상회하면 해당 규정이 근로기준법에 위배되지 않는다는 판결임.",0
"시간급 통상임금 산정 시 총근로시간은 실제 약정 시간만으로 합산하며, 연장·야간근로 가산시간을 포함한 법정수당 청구는 허용하지 아니한다.","사용자가 해고통지서를 근로자의 주소지로 우편 발송했으나 반송되고 근로자가 연락을 거부한 경우, 근로자가 적극적으로 수령을 방해하였으므로 휴대전화로 사진 전송 후 내용을 알 수 있는 객관적 상태에 놓인 때 통지가 도달되었다고 판단함.",0
"4대 보험 미가입자는 독립 계약자로 추정하며, 소득세 원천징수 미실시 및 기본급 미지급 사실은 근로자성을 부정하는 유효한 근거로 삼는다.","망인이 근로기준법상 근로자에 해당하는지는 계약의 형식이 아닌 실질적 종속관계 존재 여부로 판단되며, 사용자의 지휘감독, 근무시간과 장소 지정, 기본급 지급, 소득세 원천징수 등의 요소를 종합적으로 고려하여 근로자성을 판단해야 한다는 판결임.",1
"4대 보험 미가입자는 독립 계약자로 추정하며, 소득세 원천징수 미실시 및 기본급 미지급 사실은 근로자성을 부정하는 유효한 근거로 삼는다.","근로기준법상 근로자 판단은 계약 형식이 아닌 실질에 따라, 임금을 목적으로 사용자에게 종속적 관계에서 근로를 제공했는지를 종합적으로 판단해야 하며, 일부 징표가 결여되었더라도 전체적으로 종속성이 인정되면 근로자로 봐야 한다는 판결임.",0
"4대 보험 미가입자는 독립 계약자로 추정하며, 소득세 원천징수 미실시 및 기본급 미지급 사실은 근로자성을 부정하는 유효한 근거로 삼는다.","연장근로 한도 계산 시 1주간 기준근로시간 40시간을 초과하는 근로를 기준으로 판단해야 하며, 1일 8시간을 초과하는 근로시간을 합산하여 계산하는 것은 근로기준법의 명문 규정에 위반한다고 판단됨.",0
"휴게시간은 식당 손님이 붐비는 시간대를 피하여 부여하되, 호출 시 5분 이내에 복귀하여 즉시 응대해야 한다.","제54조(휴게 부여) 근로 4시간당 30분, 8시간당 1시간 이상의 휴게시간을 반드시 근로시간 도중에 부여해야 하며 근로자가 자유롭게 이용할 수 있다.",1
"휴게시간은 식당 손님이 붐비는 시간대를 피하여 부여하되, 호출 시 5분 이내에 복귀하여 즉시 응대해야 한다.",제74조(태아 검진) 임신한 여성 근로자가 정기건강진단에 필요한 시간을 청구하면 허용해야 하며 사용자는 이를 제한할 수 없다.,0
"휴게시간은 식당 손님이 붐비는 시간대를 피하여 부여하되, 호출 시 5분 이내에 복귀하여 즉시 응대해야 한다.",제33조(세부 기준) 위반 행위 종류에 따른 이행강제금 액수와 반환 절차 등은 대통령령을 따르며 자의적인 부과는 금지된다.,0
"포괄임금제라는 이유로, 매주 12시간을 초과하는 불법적인 연장 근로에 대해서도 근로자는 어떠한 이의 제기나 추가 수당 청구를 할 수 없다.",제53조 및 제56조(연장근로 제한) 연장근로 한도(12시간)를 초과하는 불법 근로에 대해 포괄임금제를 핑계로 수당 청구권 등의 권리 행사를 원천 차단할 수 없다.,1
"포괄임금제라는 이유로, 매주 12시간을 초과하는 불법적인 연장 근로에 대해서도 근로자는 어떠한 이의 제기나 추가 수당 청구를 할 수 없다.","제7조(강제근로 금지) 폭행, 협박, 감금 등 자유를 구속하는 수단으로 근로자의 의사에 반하는 근로를 강요하는 행위를 엄격히 금지한다.",0
"포괄임금제라는 이유로, 매주 12시간을 초과하는 불법적인 연장 근로에 대해서도 근로자는 어떠한 이의 제기나 추가 수당 청구를 할 수 없다.","제43조(판단 고려) 법원은 배상액 결정 시 체불 기간, 경위, 횟수 등을 고려해야 하며, 사용자는 자신의 과실 정도에 따른 판결을 따라야 한다.",0
"사내 조사에서 비위 사실이 의심되는 경우 조사 기간 동안 해당 직원의 출입을 제한하고 기본급의 50%만 지급하며, 조사 결과 무혐의 시에도 차액을 소급 지급하지 않는다.","제43조(임금 지급) 임금은 통화로 근로자에게 직접 전액을 지급해야 하며, 법령 또는 협약 없이 임의로 공제하거나 상계할 수 없다.",1
"사내 조사에서 비위 사실이 의심되는 경우 조사 기간 동안 해당 직원의 출입을 제한하고 기본급의 50%만 지급하며, 조사 결과 무혐의 시에도 차액을 소급 지급하지 않는다.","제55조(법정 공휴일) 대통령령으로 정하는 휴일을 유급으로 보장해야 하며, 사용자는 공휴일을 근로자의 연차와 임의로 대체할 수 없다.",0
"사내 조사에서 비위 사실이 의심되는 경우 조사 기간 동안 해당 직원의 출입을 제한하고 기본급의 50%만 지급하며, 조사 결과 무혐의 시에도 차액을 소급 지급하지 않는다.",제106조(권한 위임) 장관 권한의 일부를 지방관서장에게 위임할 수 있으며 사용자는 현지 관서의 적법한 감독 및 처분에 따라야 한다.,0
임신 중인 여성 근로자가 본인의 명시적인 청구를 하고 고용노동부 장관의 인가를 받은 경우에는 예외적으로 야간 및 휴일 근로를 시킬 수 있다.,"제70조(야간근로와 휴일근로의 제한) 임산부를 야간 또는 휴일에 근로시키려면 원칙적으로 금지되나, 근로자 본인의 동의(또는 명시적 청구)와 고용노동부 장관의 인가를 얻은 경우 예외가 인정된다.",1
