id,text
대중문화예술인(연기자중심) 표준전속계약서,"제18조 ② 제1항에 따라 해결되지 않을 때에는 다음 각 호의 하나에 해당하는 절차를 소송에 선행하여 거칠 수 있고, 양측 당사자는 해당 절차에 성실하게 임하여야 한다. 1. 콘텐츠분쟁조정위원회의 조정"
대중문화예술인(연기자중심) 표준전속계약서,"제18조 ② 제1항에 따라 해결되지 않을 때에는 다음 각 호의 하나에 해당하는 절차를 소송에 선행하여 거칠 수 있고, 양측 당사자는 해당 절차에 성실하게 임하여야 한다. 2. 한국저작권위원회의 조정"
대중문화예술인(연기자중심) 표준전속계약서,"제18조 ② 제1항에 따라 해결되지 않을 때에는 다음 각 호의 하나에 해당하는 절차를 소송에 선행하여 거칠 수 있고, 양측 당사자는 해당 절차에 성실하게 임하여야 한다. 3. 대한상사중재원의 중재(仲裁)"
대중문화예술인(연기자중심) 표준전속계약서,"제18조 ③ 제2항에 따른 절차를 진행하지 않을 경우, 이 계약에 관한 분쟁의 해결은 민사소송법에 따른 소송절차에 의한다."
대중문화예술인(연기자중심) 표준전속계약서,"제19조 ① ‘기획업자’는 청소년(만 19세 미만인 사람을 말한다. 다만, 만 19세가 되는 해의 1월 1일을 맞이한 사람은 제외한다.) 대중문화예술인의 신체적·정신적 건강, 학습권, 인격권, 수면권, 휴식권, 자유선택권 등 기본적인 인권을 보장한다."
대중문화예술인(연기자중심) 표준전속계약서,제19조 ② ‘기획업자’는 연예매니지먼트 계약을 체결하는 경우 대중문화예술인의 연령을 확인하고 청소년의 경우 과다노출 및 지나치게 선정적으로 표현하는 행위를 요구할 수 없다.
대중문화예술인(연기자중심) 표준전속계약서,제19조 ③ ‘기획업자’는 청소년 대중문화예술인의 대중문화예술용역 제공 시 「대중문화예술산업발전법」에 따른 용역제공시간 규정을 준수하여야 한다.
대중문화예술인(연기자중심) 표준전속계약서,제19조 ④ 청소년 대중문화예술인과의 관계에 있어서 본 계약에서 정하지 않은 사항은 ‘청소년 대중문화예술인(또는 연습생) 표준 부속합의서’에서 정할 수 있다.
대중문화예술인(연기자중심) 표준전속계약서,"제20조 ① ‘기획업자’와 ‘가수’는 이 계약의 내용을 보충하거나, 이 계약에서 정하지 아니한 사항을 규정하기 위하여 부속합의서를 작성할 수 있다."
대중문화예술인(연기자중심) 표준전속계약서,제20조 ② ‘가수’가 그룹의 일원으로 대중문화예술용역을 제공하는 경우에 제8조부터 제10조까지의 규정은 별도의 합의로 정할 수 있다.
대중문화예술인(연기자중심) 표준전속계약서,제20조 ③ 제1항에 따른 부속합의는 이 계약의 내용에 배치되거나 위반되지 않는 범위로 한정한다.
대중문화예술인(연기자중심) 표준전속계약서,"제20조 ④ 제19조 제4항에 따른 ‘청소년 대중문화예술인(또는 연습생) 표준 부속합의서’는 제3항의 예외로 하며, 본 계약에 우선하여 적용한다."
대중문화예술인(연기자중심) 표준전속계약서,"제1조(목적) 이 계약은 ‘연기자’가 대중문화예술인으로서의 활동(이하 “대중문화예술용역”)에 대한 매니지먼트 권한을 ‘대중문화예술기획업자(이하 “기획업자”)’에게 위임하고, 이에 따라 ‘기획업자’가 그 권한을 행사하는 데에 있어서 필요한 제반 사항을 정함으로써, 대중문화예술용역에 있어서 ‘기획업자’와 ‘연기자’의 상호 이익과 발전을 도모함에 그 목적이 있다."
대중문화예술인(연기자중심) 표준전속계약서,"제2조 ① ‘연기자’는 ‘기획업자’에게 제4조에서 정하는 대중문화예술용역에 대한 독점적인 매니지먼트 권한을 위임하고, ‘기획업자’는 이러한 매니지먼트 권한을 위임받아 행사한다. 다만, ‘연기자’가 ‘기획업자’에게 위 독점적인 매니지먼트 권한의 일부를 위임하는 것에 대하여 유보하기로 양 당사자가 합의하는 경우에는 그러하지 아니하다."
대중문화예술인(연기자중심) 표준전속계약서,"제2조 ② ‘기획업자’는 ‘연기자’가 자기의 재능과 실력을 최대한 발휘할 수 있도록 성실히 매니지먼트 권한을 행사하고, 매니지먼트 권한 범위 내에서 대중문화예술용역과 관련하여 ‘연기자’의 사생활 보장 등 인격권이 대내외적으로 침해되지 않도록 최대한 노력한다."
대중문화예술인(연기자중심) 표준전속계약서,"제2조 ③ ‘연기자’는 계약기간 중 ‘기획업자’의 사전 승인 없이 자기 스스로 또는 ‘기획업자’ 이외의 제3자를 통하여 출연교섭을 하거나 대중문화예술용역을 제공할 수 없다. 다만, 제1항 단서에 따라 일부 권한을 위임하지 않은 경우, 위임이 이루어지지 않은 범위 내에서는 본 항을 적용하지 않는다."
대중문화예술인(연기자중심) 표준전속계약서,제3조 ① 이 계약의 계약기간은 년 월 일부터 년 월 일까지( 년 개월)로 한다.
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ② 제1항에 따른 계약기간은 7년을 초과할 수 없다. 다만, 계약기간을 연장하고자 하는 경우에는 ‘기획업자’와 ‘연기자’가 서면으로 합의하여 연장할 수 있다."
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ③ 계약기간 중 다음 각 호의 어느 하나와 같이 ‘연기자’의 개인 신상에 관한 사유로 ‘연기자’가 정상적인 대중문화예술용역을 제공할 수 없게 된 경우에는 해당 기간만큼 계약기간이 연장되는 것으로 하며, 구체적인 연장 일수는 ‘기획업자’와 ‘연기자’가 합의하여 정한다. 1. 군복무"
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ③ 계약기간 중 다음 각 호의 어느 하나와 같이 ‘연기자’의 개인 신상에 관한 사유로 ‘연기자’가 정상적인 대중문화예술용역을 제공할 수 없게 된 경우에는 해당 기간만큼 계약기간이 연장되는 것으로 하며, 구체적인 연장 일수는 ‘기획업자’와 ‘연기자’가 합의하여 정한다. 2. 임신·출산 및 육아"
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ③ 계약기간 중 다음 각 호의 어느 하나와 같이 ‘연기자’의 개인 신상에 관한 사유로 ‘연기자’가 정상적인 대중문화예술용역을 제공할 수 없게 된 경우에는 해당 기간만큼 계약기간이 연장되는 것으로 하며, 구체적인 연장 일수는 ‘기획업자’와 ‘연기자’가 합의하여 정한다. 3. 대학원 진학, 유학"
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ③ 계약기간 중 다음 각 호의 어느 하나와 같이 ‘연기자’의 개인 신상에 관한 사유로 ‘연기자’가 정상적인 대중문화예술용역을 제공할 수 없게 된 경우에는 해당 기간만큼 계약기간이 연장되는 것으로 하며, 구체적인 연장 일수는 ‘기획업자’와 ‘연기자’가 합의하여 정한다. 4. 대중문화예술용역과 무관한 사유로 인하여 병원 등에 연속으로 30일 이상 입원하는 경우"
대중문화예술인(연기자중심) 표준전속계약서,"제3조 ③ 계약기간 중 다음 각 호의 어느 하나와 같이 ‘연기자’의 개인 신상에 관한 사유로 ‘연기자’가 정상적인 대중문화예술용역을 제공할 수 없게 된 경우에는 해당 기간만큼 계약기간이 연장되는 것으로 하며, 구체적인 연장 일수는 ‘기획업자’와 ‘연기자’가 합의하여 정한다. 5. 기타 ‘연기자’의 책임 있는 사유로 대중문화예술용역을 제공할 수 없게 된 경우"
대중문화예술인(연기자중심) 표준전속계약서,제3조 ④ 이 계약의 적용 범위는 대한민국을 포함한 전 세계 지역으로 한다.
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ① ‘연기자’의 대중문화예술용역은 다음 각 호의 활동을 말한다. 1. 배우·모델·성우·TV탤런트 등 연기자로서의 활동 및 그에 부수하는 방송출연, 광고출연, 행사진행 등의 활동"
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ① ‘연기자’의 대중문화예술용역은 다음 각 호의 활동을 말한다. 2. 작사, 작곡, 연주, 가창 등 뮤지션으로서의 활동(단, ‘기획업자’의 독점적 매니지먼트의 대상이 되는 범위에 대하여는 ‘기획업자’와 ‘연기자’가 별도로 합의하는 바에 따른다)"
대중문화예술인(연기자중심) 표준전속계약서,제4조 ① ‘연기자’의 대중문화예술용역은 다음 각 호의 활동을 말한다. 3. 기타 위 제1호 또는 제2호의 활동과 밀접히 관련되거나 문예·미술 등의 창작활동 등으로서 ‘기획업자’와 ‘연기자’가 별도로 합의한 활동
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ② ‘연기자’의 대중문화예술용역을 위한 매체 등은 다음 각 호와 같다. 1. TV(지상파 방송, 위성방송, 케이블TV, IPTV 기타 새로운 영상매체를 포함한다), 라디오 및 인터넷 등 네트워크를 활용하는 커뮤니케이션 수단"
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ② ‘연기자’의 대중문화예술용역을 위한 매체 등은 다음 각 호와 같다. 2. LP, CD, LDP, MP3, DVD 기타 음원 및 영상의 고정을 위한 매체물과 비디오테이프, 비디오디스크 기타 디지털방식을 포함한 영상 녹음물"
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ② ‘연기자’의 대중문화예술용역을 위한 매체 등은 다음 각 호와 같다. 3. 영화, 공연, 광고, 행사"
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ② ‘연기자’의 대중문화예술용역을 위한 매체 등은 다음 각 호와 같다. 4. 포스터, 스틸 사진, 사진집, 신문, 잡지, 단행본 기타 인쇄물"
대중문화예술인(연기자중심) 표준전속계약서,"제4조 ② ‘연기자’의 대중문화예술용역을 위한 매체 등은 다음 각 호와 같다. 5. 저작권, 초상권 및 캐릭터를 이용한 각종 사업이나 뉴미디어 등 ‘기획업자’와 ‘연기자’가 별도로 합의한 사업이나 매체"
대중문화예술인(연기자중심) 표준전속계약서,제4조 ③ 제1항 및 제2항의 규정에도 불구하고 구체적인 대중문화예술용역 범위와 대중문화예술용역 매체 등은 ‘기획업자’와 ‘연기자’가 부속합의서에서 달리 정할 수 있다.
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 1. 대중문화예술용역에 필요한 능력의 습득 또는 향상을 위한 일체의 교육실시 또는 위탁
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 2. 제4조 제1항의 대중문화예술용역을 위한 계약의 교섭 및 체결
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 3. 제4조 제2항의 매체에 대한 출연교섭
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 4. ‘연기자’의 대중문화예술용역에 대한 홍보 및 광고
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 5. 제3자로부터 ‘연기자’의 대중문화예술용역에 대한 대가 수령 및 관리
대중문화예술인(연기자중심) 표준전속계약서,"제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 6. 대중문화예술용역에 대한 기획, 구성, 연출, 일정 관리"
대중문화예술인(연기자중심) 표준전속계약서,"제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 7. 콘텐츠의 기획·제작, 유통 및 판매"
대중문화예술인(연기자중심) 표준전속계약서,제5조 ① 이 계약에 따른 ‘기획업자’의 ‘연기자’에 대한 매니지먼트 권한 및 의무는 다음 각 호와 같다. 8. 기타 ‘연기자’의 대중문화예술용역을 위한 제반 지원
대중문화예술인(연기자중심) 표준전속계약서,"제5조 ② ‘기획업자’는 ‘연기자’를 대리하여 제3자와 ‘연기자’의 대중문화예술용역에 관한 계약의 조건과 이행방법 등을 협의 조정하여 계약을 체결할 권한을 가진다. 단, ‘연기자’에게 계약의 내용 및 일정 등을 사전에 설명하여야 하며, ‘연기자’의 명시적인 의사표시에 반하는 계약을 체결할 수 없다."
대중문화예술인(연기자중심) 표준전속계약서,"제5조 ③ ‘기획업자’는 ‘연기자’에게 제2항에 의한 계약에 따른 의무를 성실히 이행할 것을 요청할 수 있으며, ‘연기자’는 신체적, 정신적 준비상황 등 정당한 사유가 없는 한 해당 의무를 성실히 이행하여야 한다."
대중문화예술인(연기자중심) 표준전속계약서,제5조 ④ ‘연기자’의 대중문화예술용역을 제3자가 침해하거나 방해하는 경우 ‘기획업자’는 그 침해나 방해를 배제하기 위해 필요한 조치를 취해야 한다.
대중문화예술인(연기자중심) 표준전속계약서,제5조 ⑤ ‘기획업자’는 이 계약에 따른 ‘연기자’의 대중문화예술용역 또는 대중문화예술용역 준비 이외에 ‘연기자’의 사생활이나 인격권을 침해하거나 침해할 우려가 있는 행위를 요구할 수 없다.
대중문화예술인(연기자중심) 표준전속계약서,제5조 ⑥ ‘기획업자’는 ‘연기자’에게 부당한 금품을 요구하여서는 아니된다.
대중문화예술인(연기자중심) 표준전속계약서,제5조 ⑦ ‘기획업자’는 ‘연기자’의 사전 서면동의를 얻은 후 이 계약상 권리 또는 지위의 전부 또는 일부를 제3자에게 양도할 수 있다.
대중문화예술인(연기자중심) 표준전속계약서,"제5조 ⑧ ‘연기자’가 ‘기획업자’ 소속 임직원에 의해 성희롱·성폭력 피해를 입어 ‘기획업자’에게 그 사실을 고지한 경우, ‘기획업자’는 사실을 확인하여 해당 임직원의 업무배제 및 기타 적절한 조치를 수행하여야 한다."
대중문화예술인(연기자중심) 표준전속계약서,제6조 ① ‘연기자’는 제2조 및 제5조에 따라 행사되는 ‘기획업자’의 매니지먼트 활동에 대하여 언제든지 자신의 의견을 제시할 수 있다.
대중문화예술인(연기자중심) 표준전속계약서,"제6조 ② ‘연기자’는 본 계약 목적의 이행을 위해 필요한 경우 대중문화예술용역과 관련하여 자료(서류 등 매체의 종류를 불문) 등을 열람 또는 복사해 줄 것을 ‘기획업자’에게 요청할 수 있으며, 이때 ‘기획업자’는 그 요청에 응하여야 한다."
대중문화예술인(연기자중심) 표준전속계약서,"제6조 ③ ‘연기자’는 ‘기획업자’의 매니지먼트 권한 행사에 따라 자신의 재능과 실력을 최대한 발휘하여 성실히 대중문화예술용역을 제공하여야 하며, ‘연기자’는 정당한 사유 없이 대중문화예술용역의 제공을 거부하여서는 아니된다."
대중문화예술인(연기자중심) 표준전속계약서,제6조 ④ ‘연기자’는 대중문화예술용역에 지장을 초래할 정도로 대중문화예술인으로서의 품위를 손상시키는 행위 또는 ‘기획업자’의 명예나 신용을 훼손하는 행위를 하지 아니한다.
대중문화예술인(연기자중심) 표준전속계약서,"제6조 ⑤ 제5조 제5항 및 제6항의 규정에도 불구하고, ‘기획업자’가 ‘연기자’에게 부당한 요구를 하는 경우에 ‘연기자’는 이를 거부할 수 있다."
대중문화예술인(연기자중심) 표준전속계약서,"제6조 ⑥ ‘연기자’는 계약기간 중 ‘기획업자’의 사전 동의 없이 제3자와 이 계약의 내용과 동일하거나 유사한 계약을 체결하는 등 이 계약의 효력을 상실하게 하거나, ‘기획업자’의 계약상 이익을 부당하게 침해하는 행위를 하여서는 아니된다."
대중문화예술인(연기자중심) 표준전속계약서,"제6조 ⑦ ‘연기자’는 이 계약에서 정한 ‘기획업자’의 의무가 적절히 이행되고 있지 않은 때에 ‘기획업자’에게 계약의 적절한 이행을 요구할 수 있다. 단, ‘연기자’는 ‘기획업자’에게 이 계약의 목적을 벗어나는 부당한 요구를 하여서는 아니된다."
대중문화예술인 표준전속계약서,"제7조 ① ‘기획업자’는 ‘연기자’가 대중문화예술인으로서 자질과 인성을 갖추는데 필요한 교육을 제공할 수 있고, 대중문화예술인에 대한 교육 제공과 관련하여 현행법상 부여된 의무를 충실히 이행하여야 한다."
대중문화예술인 표준전속계약서,제7조 ② ‘연기자’에게 우울증세 등이 발견되는 경우 ‘연기자’의 동의 하에 적절한 치료 등을 지원할 수 있다.
대중문화예술인 표준전속계약서,"제8조 ① 계약기간 중 ‘기획업자’는 자신의 명의로 ‘연기자’의 성명(본명, 예명, 애칭 등 포함), 사진, 초상, 필적, 음성 기타 ‘연기자’의 동일성(identity)을 나타내는 일체의 것을 사용하여 상표 및 디자인을 개발, 출원·등록할 수 있다."
대중문화예술인 표준전속계약서,제8조 ② ‘기획업자’는 제1항에 따라 취득한 상표권 또는 디자인권을 ‘기획업자’의 업무 또는 ‘연기자’의 대중문화예술용역 상 이용(제3자에 대한 라이선스 포함)에 한정하여 사용하여야 한다.
대중문화예술인 표준전속계약서,"제8조 ③ 계약종료 시, ‘기획업자’는 제1항에 따라 취득한 상표권 또는 디자인권을 ‘연기자’에게 이전한다."
대중문화예술인 표준전속계약서,"제8조 ④ ‘기획업자’가 상표 및 디자인 개발에 상당한 비용을 투자하는 등 특별한 기여를 한 경우 제3항에 의한 권리 양도 시, ‘기획업자’는 ‘연기자’에게 그에 대한 적절한 대가를 요구할 수 있다. 다만, ‘기획업자’는 ‘연기자’와 정산 시 본문의 비용을 이미 공제한 경우, 이를 다시 요구할 수 없다."
대중문화예술인 표준전속계약서,"제9조 ① 본 계약을 통하여 형성되는 ‘연기자’의 성명(본명, 예명, 애칭 등 포함), 사진, 초상, 필적, 음성 기타 ‘연기자’의 동일성(identity)을 나타내는 일체의 것을 상업적으로 이용할 수 있는 재산적 권리 및 그에 관한 인격적 권리는 ‘연기자’에게 있으며, ‘기획업자’와 ‘연기자’ 간 별도로 합의된 내용이 없는 한 ‘기획업자’는 계약기간에 한하여 이를 ‘연기자’의 대중문화예술용역 또는 ‘기획업자’의 업무와 관련하여 배타적으로 이용할 수 있는 권한을 갖는다."
대중문화예술인 표준전속계약서,"제9조 ② 제1항에 따른 ‘기획업자’의 권한은 계약기간 종료와 동시에 소멸한다. 다만, 계약기간 종료 이후에도 ‘기획업자’가 제1항에 따른 재산적 권리를 이용하고자 할 때에는 ‘연기자’와 사전에 서면으로 합의하여야 한다."
대중문화예술인 표준전속계약서,제9조 ③ ‘기획업자’는 제1항에 따른 권한을 행사할 때 ‘연기자’의 명예 등 인격을 훼손하지 않도록 하여야 한다.
대중문화예술인 표준전속계약서,제10조 ① 계약기간 중에 ‘연기자’와 관련하여 ‘기획업자’가 개발·제작한 콘텐츠(이 계약에서 “콘텐츠”라 함은 ‘연기자’의 대중문화예술용역과 관련하여 제4조 제2항의 매체를 통해 개발·제작된 결과물을 말한다)에 대한 저작권은 저작권법에 따라 귀속된다.
대중문화예술인 표준전속계약서,"제10조 ② 계약종료 이후 제1항에 따라 매출이 발생할 경우, ‘기획업자’는 ‘연기자’에게 매출의 ___%를 정산하여 ( )개월 단위로 (예: 계약종료 후 0년)까지 지급한다. 다만, ‘연기자’가 ‘기획업자’에게 지급하여야 할 금원이 있는 경우에는 위 정산금에서 우선 공제할 수 있고, ‘기획업자’는 ‘연기자’의 요구가 있는 때에는 정산금 지급과 동시에 정산자료를 ‘연기자’에게 제공한다."
대중문화예술인 표준전속계약서,제10조 ③ ‘기획업자’와 ‘연기자’는 양자가 보유한 저작권 및 저작권 이외의 저작권법이 정한 권리(저작인접권 등)를 적절히 활용함으로써 다양한 가치 창출 및 수익 확대를 기할 수 있도록 적극적으로 협력하여야 한다.
대중문화예술인 표준전속계약서,"제11조 ① 제3자가 제8조부터 제10조까지 규정된 권리를 침해하는 경우, ‘기획업자’는 자신의 책임과 비용으로 그 침해를 배제하기 위한 조치를 취해야 하며, ‘연기자’는 이와 같은 ‘기획업자’의 침해배제조치에 협력한다."
대중문화예술인 표준전속계약서,"제12조 ① 이 계약을 통하여 얻는 다음 각 호의 모든 수입은 일단 ‘기획업자’가 수령하며, 이를 제2항에 따라 분배하여야 한다. 1. 콘텐츠 등의 판매에 관한 수입(제8조부터 제10조까지에 따른 수입 포함) 2. 대중문화예술용역의 대가로 얻는 수입"
대중문화예술인 표준전속계약서,"제12조 ② 대중문화예술용역에 관한 제1항 각 호에 따른 수입은 대중문화예술용역의 대가로 얻는 수입에서 다음 각 호의 비용을 공제한 금액을 의미하며, 분배방식(예: 슬라이딩 시스템)이나 구체적인 분배비율은 ‘기획업자’와 ‘연기자’가 별도로 합의하여 정한다. 1. ‘연기자’의 공식적인 대중문화예술용역과 관련하여 직접적으로 소요되는 비용(차량유지비, 의식주 비용, 교통비 등 대중문화예술용역의 보조·유지를 위해 필요적으로 소요되는 실비) 2. 광고수수료 비용 3. 기타 ‘기획업자’가 ‘연기자’의 동의 하에 지출한 비용"
대중문화예술인 표준전속계약서,"제12조 ③ ‘연기자’의 귀책사유로 인하여 ‘기획업자’가 ‘연기자’를 대신하여 제3자에게 배상한 금원이 있는 경우, 이 금원 및 배상에 소요된 비용을 ‘연기자’의 수익에서 우선 공제할 수 있다."
대중문화예술인 표준전속계약서,"제12조 ④ ‘기획업자’가 제3자로부터 ‘연기자’의 대중문화예술용역 제공의 대가를 수령한 경우, 수령일로부터 45일 이내에 ‘연기자’에게 계약에서 정한 금원을 지급한다. 다만, 지급을 지체할 정당한 사유가 있는 경우에는 지급일로부터 45일의 범위에서 그 지급 기한을 연장할 수 있다."
대중문화예술인 표준전속계약서,"제12조 ⑤ ‘기획업자’는 제1항에 따라 분배된 수익을 ‘연기자’에게 지급함과 동시에 수익의 정산 내역(총 수입, 수익의 분배, 정산방법 및 비용공제 등을 확인할 수 있는 자료)을 ‘연기자’에게 제공한다. 이때 ‘연기자’는 필요한 경우 정산내역을 수령한 날로부터 30일 이내에 ‘기획업자’에게 정산내역에 대하여 이의를 제기할 수 있으며, ‘기획업자’는 ‘연기자’에게 정산내역의 근거를 성실히 제공하여야 한다."
대중문화예술인 표준전속계약서,"제12조 ⑥ ‘연기자’는 필요시 ‘기획업자’에게 정산내역을 요구할 수 있으며, 그 제공 주기는 「대중문화예술산업발전법」에 정해진 바에 따른다."
대중문화예술인 표준전속계약서,제12조 ⑦ ‘기획업자’와 ‘연기자’는 각자의 소득에 대한 세금을 각각 부담한다.
대중문화예술인 표준전속계약서,제13조 ① ‘기획업자’는 자신의 매니지먼트 권한 범위 내에서 ‘연기자’의 대중문화예술용역에 필요한 능력의 습득 및 향상을 위한 교육(훈련)에 소요되는 제반 비용을 원칙적으로 부담한다.
대중문화예술인 표준전속계약서,"제13조 ② 제1항에 따른 제반 비용은 ‘연기자’의 동의 하에 ‘연기자’에게 부담시킬 수 있으며, 향후 발생하는 ‘연기자’의 수입에서 공제될 수 있다. ‘기획업자’는 ‘연기자’가 부담하는 비용의 범위가 합리적인 정도를 벗어나지 않도록 하여야 한다."
대중문화예술인 표준전속계약서,제13조 ③ ‘연기자’는 대중문화예술용역과 무관한 비용을 ‘기획업자’에게 부담시킬 수 없다.
대중문화예술인 표준전속계약서,제14조 ① ‘기획업자’는 계약체결 당시 ‘연기자’에 대해 제5조 제1항 및 제12조의 매니지먼트 권한 및 의무를 적절히 행사하는데 필요한 인적·물적 자원을 보유하고 적절한 능력을 갖추고 있다는 것을 확인하고 보증한다.
대중문화예술인 표준전속계약서,제14조 ② ‘연기자’는 ‘기획업자’에 대해 다음 각 호의 사항을 확인하고 보증한다. 1. 이 계약을 유효하게 체결하는데 필요한 권리 및 권한을 보유하고 있다는 것 2. 이 계약의 체결이 제3자와의 다른 계약을 침해하지 않는다는 것 3. 계약기간 중 이 계약 내용과 저촉되는 계약을 제3자와 체결하지 않는다는 것
대중문화예술인 표준전속계약서,"제15조 이 계약내용 중 일부를 변경할 필요가 있는 경우에는 ‘기획업자’와 ‘연기자’의 서면합의에 의하여 변경할 수 있으며, 그 서면합의에서 달리 정함이 없는 한, 변경된 사항은 그 합의가 있는 때로부터 효력을 가진다."
대중문화예술인 표준전속계약서,"제16조 ① ‘기획업자’ 또는 ‘연기자’ 중 일방이 이 계약에서 정한 내용을 위반하는 경우, 그 상대방은 유책 당사자 일방에 대하여 14일의 기간 동안 위반사항을 시정할 것을 요구하고, 그 기간 내에 위반사항이 시정되지 아니하거나 혹은 시정될 수 없는 경우에는 계약을 해제 또는 해지할 수 있으며, 손해배상을 청구할 수 있다. 다만, 위반사항의 시정이 지체될 정당한 사유가 있는 경우에는 시정일로부터 14일의 범위에서 그 시정 기한을 연장할 수 있다."
대중문화예술인 표준전속계약서,"제16조 ② ‘기획업자’가 계약내용에 따른 자신의 의무를 충실히 이행하고 있음에도 불구하고, ‘연기자’가 계약기간 도중에 계약을 일방적으로 파기할 목적으로 계약상의 내용을 위반한 경우에 ‘연기자’는 제1항의 손해배상과는 별도로 계약 잔여기간 동안 ‘연기자’의 대중문화예술용역으로 인해 발생된 매출액의 ___%를 위약벌로 ‘기획업자’에게 지급한다. 단, 위약벌은 ‘연기자’의 대중문화예술용역으로 인해 발생된 매출액의 15%를 넘지 못한다."
대중문화예술인 표준전속계약서,제16조 ③ 계약 해지일 현재 이미 발생한 당사자들의 권리·의무는 이 계약의 해지로 인하여 영향을 받지 않는다.
대중문화예술인 표준전속계약서,"제16조 ④ ‘연기자’가 중대한 질병에 걸리거나 상해를 당하여 대중문화예술용역의 제공을 계속하기 어려운 사정이 발생한 경우 계약 당사자간 합의에 따라 이 계약을 해지할 수 있으며, 이 경우에 ‘기획업자’는 ‘연기자’에게 손해배상 등을 청구할 수 없다."
대중문화예술인 표준전속계약서,"제16조 ⑤ ‘기획업자’ 또는 ‘기획업자’ 소속 임원(임원은 등기임원을 말한다), ‘기획업자’ 소속 직원(고용 형태를 불문한다)이 ‘연기자’에 대한 성희롱·성폭력으로 인하여 법원의 확정판결을 받은 경우, ‘연기자’는 계약을 해지할 수 있으며 그로 인한 손해배상을 청구할 수 있다. 다만 ‘기획업자’ 소속 직원이 범한 성범죄의 경우, ‘기획업자’가 이에 대한 귀책이 없음을 입증하는 경우에는 계약 해지 및 손해배상의 사유가 되지 않는다."
대중문화예술인 표준전속계약서,"제17조 ‘기획업자’와 ‘연기자’는 이 계약의 내용 및 이 계약과 관련하여 알게 된 상대방의 업무상의 비밀을 제3자에게 누설하거나 부당한 목적으로 사용하여서는 아니된다. 이 비밀유지의무는 계약의 해제·해지 및 계약기간 종료 후에도 유지된다. 다만, 계약 관련 자문 등을 위해 비밀유지의무를 지는 변호사 등 전문가, 정부 등에 제공하는 경우는 예외로 한다."
대중문화예술인 표준전속계약서,제18조 ① 이 계약에서 발생하는 모든 분쟁은 ‘기획업자’와 ‘연기자’가 자율적으로 원활하게 해결하도록 노력한다.
대중문화예술인 표준전속계약서,"제18조 ② 제1항에 따라 해결되지 않을 때에는 다음 각 호의 하나에 해당하는 절차에 소송에 선행하여 거칠 수 있고, 양측 당사자는 해당 절차에 성실하게 임하여야 한다. 1. 콘텐츠분쟁조정위원회의 조정 2. 한국저작권위원회의 조정 3. 대한상사중재원의 중재(仲裁)"
대중문화예술인 표준전속계약서,"제18조 ③ 제2항에 따른 절차를 진행하지 않을 경우, 이 계약에 관한 분쟁의 해결은 민사소송법에 따른 소송절차에 의한다."
대중문화예술인 표준전속계약서,"제19조 ① ‘기획업자’는 청소년(만 19세 미만인 사람을 말한다. 다만, 만 19세가 되는 해의 1월 1일을 맞이한 사람은 제외한다.) 대중문화예술인의 신체적·정신적 건강, 학습권, 인격권, 수면권, 휴식권, 자유선택권 등 기본적인 인권을 보장한다."
대중문화예술인 표준전속계약서,제19조 ② ‘기획업자’는 연예매니지먼트 계약을 체결하는 경우 대중문화예술인의 연령을 확인하고 청소년의 경우 과다노출 및 지나치게 선정적으로 표현하는 행위를 요구할 수 없다.
대중문화예술인 표준전속계약서,제19조 ③ ‘기획업자’는 청소년 대중문화예술인의 대중문화예술용역 제공 시 「대중문화예술산업발전법」에 따른 용역제공시간 규정을 준수하여야 한다.
